Key,brazilian
FuriousRamsayPerkTechnogeekRangedShockAuraDesc,Aura que aumenta a capacidade de você e seus aliados de chocar inimigos com armas de longo alcance
FuriousRamsayPerkTechnogeekRangedShockAuraName,Aura ([736fe3]Curto-circuito[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank10Desc,Aura Nível 10 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek10Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank10LongDesc,No [aceefc][U]LEVEL 10[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]12[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank1Desc,Aura Nível 1 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek1Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank1LongDesc,No [aceefc][U]LEVEL 1[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]3[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank2Desc,Aura Nível 2 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek2Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank2LongDesc,No [aceefc][U]LEVEL 2[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]4[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank3Desc,Aura Nível 3 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek3Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank3LongDesc,No [aceefc][U]LEVEL 3[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]5[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank4Desc,Aura Nível 4 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek4Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank4LongDesc,No [aceefc][U]LEVEL 4[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]6[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank5Desc,Aura Nível 5 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek5Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank5LongDesc,No [aceefc][U]LEVEL 5[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]7[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank6Desc,Aura Nível 6 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek6Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank6LongDesc,No [aceefc][U]LEVEL 6[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]8[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank7Desc,Aura Nível 7 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek7Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank7LongDesc,No [aceefc][U]LEVEL 7[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]9[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank8Desc,Aura Nível 8 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek8Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank8LongDesc,No [aceefc][U]LEVEL 8[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]10[-] segundos
FuriousRamsayPerkTechnogeekRangedShockAuraRank9Desc,Aura Nível 9 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayTechnogeek9Perc:0)}%[-])
FuriousRamsayPerkTechnogeekRangedShockAuraRank9LongDesc,No [aceefc][U]LEVEL 9[/U][-]:\n • Você tem [f6f792]20%[-] de chance base de chocar inimigos com armas de longo alcance por [9acc8f]11[-] segundos
FuriousRamsayPerkThugRangedStunAuraDesc,Aura que aumenta a capacidade de você e seus aliados de atordoar inimigos em uma área de efeito ao usar armas de longo alcance
FuriousRamsayPerkThugRangedStunAuraName,Aura ([f6f792]Vingança do Goon[-])
FuriousRamsayPerkThugRangedStunAuraRank10Desc,Aura Nível 10 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug10Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank10LongDesc,"No [aceefc][U]LEVEL 10[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]2,5[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank1Desc,Aura Nível 1 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug1Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank1LongDesc,"No [aceefc][U]LEVEL 1[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]0,25[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank2Desc,Aura Nível 2 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug2Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank2LongDesc,"No [aceefc][U]LEVEL 2[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]0,5[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank3Desc,Aura Nível 3 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug3Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank3LongDesc,"No [aceefc][U]LEVEL 3[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]0,75[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank4Desc,Aura Nível 4 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug4Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank4LongDesc,No [aceefc][U]LEVEL 4[/U][-]:\n • Você tem [f6f792]15%[-] de chance básica de atordoar alvos em uma área de efeito de [90c8d1]1[-]m por [9acc8f]15[-] segundos com armas de longo alcance
FuriousRamsayPerkThugRangedStunAuraRank5Desc,Aura Nível 5 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug5Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank5LongDesc,"No [aceefc][U]LEVEL 5[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]1,25[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank6Desc,Aura Nível 6 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug6Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank6LongDesc,"No [aceefc][U]LEVEL 6[/U][-]:\n • Você tem [f6f792]15%[-] de chance básica de atordoar alvos em uma área de efeito de [90c8d1]1,5[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank7Desc,Aura Nível 7 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug7Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank7LongDesc,"No [aceefc][U]LEVEL 7[/U][-]:\n • Você tem [f6f792]15%[-] de chance básica de atordoar alvos em uma área de efeito de [90c8d1]1,75[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkThugRangedStunAuraRank8Desc,Aura Nível 8 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug8Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank8LongDesc,No [aceefc][U]LEVEL 8[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]2[-]m por [9acc8f]15[-] segundos com armas de longo alcance
FuriousRamsayPerkThugRangedStunAuraRank9Desc,Aura Nível 9 ([I]Progresso[/I]: [75d181]{cvar($varFuriousRamsayThug9Perc:0)}%[-])
FuriousRamsayPerkThugRangedStunAuraRank9LongDesc,"No [aceefc][U]LEVEL 9[/U][-]:\n • Você tem [f6f792]15%[-] de chance base de atordoar alvos em uma área de efeito de [90c8d1]2,25[-]m por [9acc8f]15[-] segundos com armas de longo alcance"
FuriousRamsayPerkTradeAuraBlueprint,Projeto de Aura Comercial
FuriousRamsayPerkTradeAuraBlueprintDesc,"Este projeto é usado para criar o mod [3430a1]TRADE AURA[-].\n\nUse a Tabela de Pesquisa para fazer este e outros projetos.\n\nA seção [3430a1]TRADE AURA[-] na guia Conquistas Globais explica os benefícios deste mod, bem como os requisitos de nivelamento."
FuriousRamsayPerkTradeAuraMod,Mod Aura Comercial
FuriousRamsayPerkTradeAuraModDesc,"Melhore seu [3430a1]comércio[-] com o mod [3430a1]TRADE AURA[-]\n\nInstale em qualquer slot de mod de armadura.\n\n[cfad51]Observação[-]: Ao completar um objetivo de nível, remova e reequipe a armadura em que este mod está instalado para que o novo efeito se torne ativo.\n\nFabricado na Forja."
FuriousRamsayPerkVitalityAuraBlueprint,Projeto de Aura de Vitalidade
FuriousRamsayPerkVitalityAuraBlueprintDesc,"Este projeto é usado para criar o mod [781c16]VITALITY AURA[-].\n\nUse a Tabela de Pesquisa para fazer este e outros projetos.\n\nA seção [781c16]VITALITY AURA[-] na guia Conquistas Globais explica os benefícios deste mod, bem como os requisitos de nivelamento."
FuriousRamsayPerkVitalityAuraMod,Mod Aura de Vitalidade
FuriousRamsayPerkVitalityAuraModDesc,"Melhore sua [781c16]vitalidade[-] com o mod [781c16]VITALITY AURA[-]\n\nInstale em qualquer slot de mod de armadura.\n\n[cfad51]Observação[-]: Ao completar um objetivo de nível, remova e reequipe a armadura em que este mod está instalado para que o novo efeito se torne ativo.\n\nFabricado na Forja."
FuriousRamsayPetMechanicalBear,Animal de estimação urso mecânico bebê
FuriousRamsayPetMechanicalBearDesc,Baú contendo um único animal de estimação Urso Mecânico bebê com 350 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalBoar,Animal de estimação javali mecânico bebê
FuriousRamsayPetMechanicalBoarDesc,Baú contendo um único animal de estimação Javali Mecânico bebê com 200 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalChicken,Animal de estimação mecânico para bebê
FuriousRamsayPetMechanicalChickenDesc,Baú contendo um único animal de estimação Coelho Mecânico bebê com 80 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalCoyote,Animal de estimação coiote mecânico bebê
FuriousRamsayPetMechanicalCoyoteDesc,Baú contendo um único animal de estimação Coiote Mecânico bebê com 200 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalDog,Animal de estimação mecânico para bebês
FuriousRamsayPetMechanicalDogDesc,Baú contendo um único animal de estimação cão mecânico bebê com 200 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalLion,Animal de estimação leão mecânico bebê
FuriousRamsayPetMechanicalLionDesc,Baú contendo um único animal de estimação Leão Mecânico bebê com 300 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalRabbit,Animal de estimação coelho mecânico bebê
FuriousRamsayPetMechanicalRabbitDesc,Baú contendo um único animal de estimação Coelho Mecânico bebê com 80 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPetMechanicalWolf,Animal de estimação lobo mecânico bebê
FuriousRamsayPetMechanicalWolfDesc,Baú contendo um único animal de estimação Lobo Mecânico bebê com 250 pontos de vida que regenera 1 vida a cada 3 segundos.\n\nNovos animais de estimação só podem ser colocados uma vez a cada 3 horas em tempo real ou se você mesmo matar um animal de estimação para substituí-lo.
FuriousRamsayPillCharisma,Impulso de DNA (Carisma)
FuriousRamsayPillCharismaDesc,"Este impulso alterará sua composição genética, aumentando suas habilidades de negociação"
FuriousRamsayPillConstitution,Reforço de DNA (Constituição)
FuriousRamsayPillConstitutionDesc,"Esse impulso alterará sua composição genética, aumentando o quão resiliente você é"
FuriousRamsayPillDexterity,Impulso de DNA (Destreza)
FuriousRamsayPillDexterityDesc,"Este impulso alterará sua composição genética, aumentando o quão ágil você é"
FuriousRamsayPillGeneric,Reforço genérico de DNA
FuriousRamsayPillGenericDesc,Você pode criar qualquer tipo de reforço de DNA usando esta versão genérica
FuriousRamsayPillIntelligence,Impulso de DNA (Inteligência)
FuriousRamsayPillIntelligenceDesc,"Esse impulso alterará sua composição genética, aumentando sua capacidade de resolver problemas"
FuriousRamsayPillStrength,Impulso de DNA (Força)
FuriousRamsayPillStrengthDesc,"Este impulso alterará sua composição genética, aumentando o quão forte você é"
FuriousRamsayPlantAsh,Cinza vegetal
FuriousRamsayPlantAshDesc,A cinza vegetal é usada para fazer bicarbonato de potássio e é feita na fogueira.
FuriousRamsayPliers,Alicate
FuriousRamsayPliersDesc,"Parte 1 de Martelo e Alicate. Adivinhe qual é a outra parte... Difícil, não é?"
FuriousRamsayPotionBottleDemon001,Frasco de Invocação de Leviato
FuriousRamsayPotionBottleEmpty,Frasco de Poção Vazio
FuriousRamsayPotionBottleEmptyDesc,Esses frascos são usados na preparação de poções.  Crie-os na Forja.
FuriousRamsayPotionBottleRiverWater,Frasco de Poção (Água Turva)
FuriousRamsayPotionBottleRiverWaterDesc,"Faça o que fizer, não beba isso. Não vale a pena.\n\nTalvez você também não queira cheirá-lo."
FuriousRamsayPotionBottleSkeleton1,Poção (Invocar Guerreiro Esqueleto - Nível 1)
FuriousRamsayPotionBottleSkeleton1Desc,Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 1 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 3.\n\nA invocação durará [a7c4c3]2[-] minutos e custará [a7c4c3]1[-] saúde\n\nElaborado na Mesa de Alquimia.
FuriousRamsayPotionBottleSkeleton1Other,Poção (Invocar Guerreiro Esqueleto - Nível 1)
FuriousRamsayPotionBottleSkeleton1OtherDesc,Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 1 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 3.\n\nA invocação durará [a7c4c3]2[-] minutos e custará [a7c4c3]1[-] saúde\n\nElaborado na Mesa de Alquimia.
FuriousRamsayPotionBottleSkeleton2,Poção (Invocar Guerreiro Esqueleto - Nível 2)
FuriousRamsayPotionBottleSkeleton2Desc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 2 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 4.\n\nA invocação durará [a7c4c3]2[-] minutos, [a7c4c3]20[-] segundos e custará [a7c4c3]2[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeleton2Other,Poção (Invocar Guerreiro Esqueleto - Nível 2)
FuriousRamsayPotionBottleSkeleton2OtherDesc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 2 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 4.\n\nA invocação durará [a7c4c3]2[-] minutos, [a7c4c3]20[-] segundos e custará [a7c4c3]2[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeleton3,Poção (Invocar Guerreiro Esqueleto - Nível 3)
FuriousRamsayPotionBottleSkeleton3Desc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 3 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 5.\n\nA invocação durará [a7c4c3]2[-] minutos, [a7c4c3]40[-] segundos e custará [a7c4c3]3[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeleton3Other,Poção (Invocar Guerreiro Esqueleto - Nível 3)
FuriousRamsayPotionBottleSkeleton3OtherDesc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 3 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 5.\n\nA invocação durará [a7c4c3]2[-] minutos, [a7c4c3]40[-] segundos e custará [a7c4c3]3[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeleton4,Poção (Invocar Guerreiro Esqueleto - Nível 4)
FuriousRamsayPotionBottleSkeleton4Desc,Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 4 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 6.\n\nA invocação durará [a7c4c3]3[-] minutos e custará [a7c4c3]4[-] saúde\n\nElaborado na Mesa de Alquimia.
FuriousRamsayPotionBottleSkeleton4Other,Poção (Invocar Guerreiro Esqueleto - Nível 4)
FuriousRamsayPotionBottleSkeleton4OtherDesc,Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 4 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 6.\n\nA invocação durará [a7c4c3]3[-] minutos e custará [a7c4c3]4[-] saúde\n\nElaborado na Mesa de Alquimia.
FuriousRamsayPotionBottleSkeleton5,Poção (Invocar Guerreiro Esqueleto - Nível 5)
FuriousRamsayPotionBottleSkeleton5Desc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 5 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 7.\n\nA invocação durará [a7c4c3]3[-] minutos, [a7c4c3]20[-] segundos e custará [a7c4c3]5[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeleton5Other,Poção (Invocar Guerreiro Esqueleto - Nível 5)
FuriousRamsayPotionBottleSkeleton5OtherDesc,"Esta poção invocará um [75d181]Guerreiro Esqueleto[-] de Nível 5 quando lançada.\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]MAGIA NEGRA[-] Nível 7.\n\nA invocação durará [a7c4c3]3[-] minutos, [a7c4c3]20[-] segundos e custará [a7c4c3]5[-] saúde\n\nElaborado na Mesa de Alquimia."
FuriousRamsayPotionBottleSkeletonArmy,Poção (Invocar Exército de Esqueletos)
FuriousRamsayPotionBottleSkeletonArmyDesc,Esta poção invocará um exército de [75d181]Guerreiros Esqueletos[-] no impacto\n\nRequisito: [724c70]WITCH DOCTOR[-] e [9d7bb3]BLACK MAGIC[-] Nível 8.\n\nA invocação custará você [a7c4c3]8[-] saúde\n\nCriado na Mesa de Alquimia.
FuriousRamsayProcessRespawnDebuffsDesc,"Seu sistema nervoso central desligou temporariamente todos os receptores de dor.\n\nNão se engane, você não é um super-herói, esta é apenas uma manipulação momentânea do seu DNA, que durará apenas um minuto."
FuriousRamsayProcessRespawnDebuffsName,Não sinta dor
FuriousRamsayPropaneTank,Tanque de propano
FuriousRamsayPropaneTankDesc,Este tanque de propano pode ser útil em receitas ou como fonte de combustível
FuriousRamsayProtectionShield,Escudo de Proteção
FuriousRamsayProtectionShieldDesc,"Escudo de Proteção que você recuperou de um Wraith caído, produto de [9d7bb3]MAGIA NEGRA[-].\n\nEle oferecerá imunidade a Dano Físico até que você use um de seus itens retidos, momento em que ele se dissipará\n\nATALHO: [b87fe3]INÍCIO[-]"
FuriousRamsayProtectionShieldTriggerDesc,Você está protegido por um escudo de [9d7bb3]BLACK MAGIC[-] que lhe concede imunidade a danos físicos.\n\nEste escudo se dissipará quando você usar um de seus itens segurados
FuriousRamsayProtectionShieldTriggerName,Escudo de Proteção
FuriousRamsayProtectionShieldTriggerTooltip,Seu Escudo de Proteção agora está ativo
FuriousRamsayQuest_BasicSurvival1_completion,Você está horrível. Pegue uma mochila e eu lhe darei um pequeno conselho.
FuriousRamsayQuest_BasicSurvival1_description,Você acabou de acordar e precisa se defender.
FuriousRamsayQuest_BasicSurvival1_subtitle,Acordar!
FuriousRamsayQuest_BasicSurvival1_title,Acordar!
FuriousRamsayQuest_BasicSurvival2_description,Você se beneficiaria ao decidir em qual aula deseja se concentrar.
FuriousRamsayQuest_BasicSurvival2_subtitle,Selecione seu caminho
FuriousRamsayQuest_BasicSurvival2_title,Selecione seu caminho
FuriousRamsayQuest_BasicSurvival2b_completion,Aqui estão algumas opções para iniciar seu treinamento.\n\nVocê já conhece a Linha Genética?
FuriousRamsayQuest_BasicSurvival2b_description,Você precisa encontrar um abrigo para se estabelecer.
FuriousRamsayQuest_BasicSurvival2b_subtitle,Abrigo
FuriousRamsayQuest_BasicSurvival2b_title,Abrigo
FuriousRamsayQuest_BasicSurvival3_description,Escolha uma aula e comece seu treinamento.
FuriousRamsayQuest_BasicSurvival3_subtitle,Comece seu treinamento
FuriousRamsayQuest_BasicSurvival3_title,Comece seu treinamento
FuriousRamsayQuest_MercenaryTrader_description,O furtivo Mercenary Trader acabou de aparecer. Ele vende contratos de proteção da Guilda dos Mercenários.
FuriousRamsayQuest_MercenaryTrader_subtitle,O comerciante mercenário
FuriousRamsayQuestLootBlackGoldTier1,Saque Bônus de Ouro Negro
FuriousRamsayQuestLootBuredSuppliesTier1,Saque bônus de suprimentos enterrados
FuriousRamsayQuestLootDecoyTier1,Saque bônus de iscas
FuriousRamsayQuestLootFactionWarTier1,Saque bônus de guerra de facções
FuriousRamsayQuestLootGhostsTier1,Saque bônus de fantasmas
FuriousRamsayQuestLootHazardTier1,Saque bônus de perigo
FuriousRamsayQuestLootHuntTier1,O saque bônus de caça
FuriousRamsayQuestLootKamikazeTier1,Saque Bônus Kamikaze
FuriousRamsayQuestLootMiniHordeTier1,Saque Bônus da Mini Horda
FuriousRamsayQuestLootMiningTier1,Saque de bônus de mineração
FuriousRamsayQuestLootNanoTier1,Saque Cibernético
FuriousRamsayQuestLootSkullsTier1,O saque bônus dos crânios
FuriousRamsayQuestRewardT5BundleA,Pacote de Genética
FuriousRamsayQuestRewardT5BundleADesc,Este pacote inclui:\n • 1 [73bfbe]Livro de Vantagens[-]\n • 2 [82c47e]Reforços de DNA genérico[-]
FuriousRamsayQuestRewardT5BundleB,Pacote de peças de armas
FuriousRamsayQuestRewardT5BundleBDesc,Este pacote inclui:\n • 3 [952020]peças de armas de alta qualidade[-]\n • 6 [2289a0]peças de armas de qualidade média[-]
FuriousRamsayQuestRewardT5BundleC,Pacote grande de fabricação de munição
FuriousRamsayQuestRewardT5BundleCDesc,Este pacote inclui:\n • 1.500 [b3b3af]pólvora[-]\n • 500 [8d9e9e]pontas de bala[-]\n • 500 [cfc18a]cartuchos de bala[-]
FuriousRamsayQuickHealBandage,Cura Rápida
FuriousRamsayQuickHealBandageDesc,Cura Rápida
FuriousRamsayQuickHealEat,Cura Rápida
FuriousRamsayQuickHealEatDesc,Cura Rápida
FuriousRamsayQuickHealPill,Cura Rápida
FuriousRamsayQuickHealPillDesc,Cura Rápida
FuriousRamsayRadiationDamageDesc,Você está sofrendo danos de radiação
FuriousRamsayRadiationDamageName,Radiação Mortal
FuriousRamsayRadiationDamageTooltip,Você está sofrendo danos de radiação
FuriousRamsayRageBuffCooldownName,Tempo de Recarga da Fúria
FuriousRamsayRageBuffCooldownTier10Desc,O tempo de espera da sua Fúria é de 2 minutos e 15 segundos
FuriousRamsayRageBuffCooldownTier11Desc,O tempo de espera da sua Fúria é de 2 minutos e 10 segundos
FuriousRamsayRageBuffCooldownTier12Desc,O tempo de espera da sua Fúria é de 2 minutos e 5 segundos
FuriousRamsayRageBuffCooldownTier13Desc,O tempo de espera da sua Fúria é de 2 minutos
FuriousRamsayRageBuffCooldownTier14Desc,O tempo de espera da sua Fúria é de 1 minuto e 55 segundos
FuriousRamsayRageBuffCooldownTier15Desc,O tempo de espera da sua Fúria é de 1 minuto e 50 segundos
FuriousRamsayRageBuffCooldownTier1Desc,O tempo de espera da sua Fúria é de 3 minutos
FuriousRamsayRageBuffCooldownTier2Desc,O tempo de espera da sua Fúria é de 2 minutos e 55 segundos
FuriousRamsayRageBuffCooldownTier3Desc,O tempo de espera da sua Fúria é de 2 minutos e 50 segundos
FuriousRamsayRageBuffCooldownTier4Desc,O tempo de espera da sua Fúria é de 2 minutos e 45 segundos
FuriousRamsayRageBuffCooldownTier5Desc,O tempo de espera da sua Fúria é de 2 minutos e 40 segundos
FuriousRamsayRageBuffCooldownTier6Desc,O tempo de espera da sua Fúria é de 2 minutos e 35 segundos
FuriousRamsayRageBuffCooldownTier7Desc,O tempo de espera da sua Fúria é de 2 minutos e 30 segundos
FuriousRamsayRageBuffCooldownTier8Desc,O tempo de espera da sua Fúria é de 2 minutos e 25 segundos
FuriousRamsayRageBuffCooldownTier9Desc,O tempo de espera da sua Fúria é de 2 minutos e 20 segundos
FuriousRamsayRageBuffCooldownTooltip,Sua Fúria está em espera
FuriousRamsayRageBuffOtherDesc,"Você está furioso\n\nVocê se sente mais forte, mais rápido e mais resistente"
FuriousRamsayRageBuffOtherName,Raiva
FuriousRamsayRageBuffOtherTooltip,Você está furioso
FuriousRamsayRageBuffTier10Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
FuriousRamsayRageBuffTier11Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
FuriousRamsayRageBuffTier12Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
FuriousRamsayRageBuffTier13Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
FuriousRamsayRageBuffTier14Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
FuriousRamsayRageBuffTier15Desc,"Sua Fúria foi acionada\n\nVocê se sente mais forte, mais rápido e mais resistente\n\n(Verifique as descrições dos níveis de Especialização em Fúria para obter detalhes)"
