Key,brazilian
modHolley1025CFMTriPower3x2CarbSchematic,"Diagrama do Carburador Holley 1025CFM Tri-Power 3x2"
modHolley1450CFMQFX4BarrelDragCarb,"Carburador Holley 1450CFM QFX Drag Race"
modHolley1450CFMQFX4BarrelDragCarbDesc,"Então você conseguiu um carburador de corrida de arrancada... por quê?\n\nCombustível: Gasolina\nConsumo de Combustível: 38%\nMudança de Velocidade: 52%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHolley1450CFMQFX4BarrelDragCarbSchematic,"Diagrama do Carburador Holley 1450CFM QFX Drag Race"
modHolley500CFMPerformance2BarrelCarb,"Carburador Holley 500CFM Performance"
modHolley500CFMPerformance2BarrelCarbDesc,"Este carburador é um passo acima do lixo. Como a maioria dos carburadores, este ajudará na eficiência do combustível e na potência.\n\nCombustível: Gasolina\nConsumo de Combustível: -5%\nMudança de Velocidade: 18%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHolley500CFMPerformance2BarrelCarbSchematic,"Diagrama do Carburador Holley 500CFM Performance"
modHolley600CFMStreetWarrior4BarrelCarb,"Carburador Holley 600CFM Street Warrior"
modHolley600CFMStreetWarrior4BarrelCarbDesc,"Um guerreiro de rua? Como se você fosse algum dia.\n\nCombustível: Gasolina\nConsumo de Combustível: -2%\nMudança de Velocidade: 23%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHolley600CFMStreetWarrior4BarrelCarbSchematic,"Diagrama do Carburador Holley 600CFM Street Warrior"
modHolley625CFMStreetDemon4BarrelCarb,"Carburador Holley 625CFM Street Demon"
modHolley625CFMStreetDemon4BarrelCarbDesc,"Um carburador do próprio inferno!\n\nCombustível: Gasolina\nConsumo de Combustível: 8%\nMudança de Velocidade: 28%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHolley625CFMStreetDemon4BarrelCarbSchematic,"Diagrama do Carburador Holley 625CFM Street Demon"
modHolley750CFMBrawlerRace4BarrelCarb,"Carburador Holley 750CFM Brawler Race"
modHolley750CFMBrawlerRace4BarrelCarbDesc,"Este carburador não te torna mais forte do que você já é.\n\nCombustível: Gasolina\nConsumo de Combustível: 22%\nMudança de Velocidade: 36%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHolley750CFMBrawlerRace4BarrelCarbSchematic,"Diagrama do Carburador Holley 750CFM Brawler Race"
modHookerHeadersBlackHeartLongTubeHeaders,"Modificador de Cabeçotes de Tubo Longo BlackHeart da Hooker Headers"
modHookerHeadersBlackHeartLongTubeHeadersDesc,"Este sistema de escape permite que o motor dissipe mais gases de escape.\nGanhe potência usando mais gasolina.\n\nConsumo de Combustível: 13%\nMudança de Velocidade: 8%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modHookerHeadersBlackHeartLongTubeHeadersSchematic,"Diagrama de Cabeçote de Tubo Longo BlackHeart da Hooker Headers"
modKooksHPipe,"Modificador Kooks SS Non-Catted H-Pipe"
modKooksHPipeDesc,"O sistema de escape H-Pipe permite o balanceamento dos gases de escape de cada lado do motor.\nA configuração H-Pipe permite mais torque de longa duração.\n\nConsumo de Combustível: 2%\nMudança de Velocidade: 8%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modKooksHPipeSchematic,"Diagrama Kooks SS Non-Catted H-Pipe"
modKooksLongTubeHeaders,"Modificador de Cabeçote de Tubo Longo Kooks"
modKooksLongTubeHeadersDesc,"Este sistema de escape permite que o motor dissipe mais gases de escape.\nGanhe potência usando mais gasolina.\n\nConsumo de Combustível: 15%\nMudança de Velocidade: 11%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modKooksLongTubeHeadersSchematic,"Diagrama de Cabeçote de Tubo Longo Kooks"
modKooksXPipe,"O sistema de escape X-Pipe permite o balanceamento dos gases de escape de cada lado do motor.\nA configuração X-Pipe permite mais torque de alta rotação.\n\nConsumo de Combustível: 2%\nMudança de Velocidade: 10%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modKooksXPipeDesc,"O sistema de escape X-Pipe permite o balanceamento dos gases de escape de cada lado do motor.\nA configuração X-Pipe permite mais torque de alta rotação.\n\nConsumo de Combustível: 2%\nMudança de Velocidade: 10%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modKooksXPipeSchematic,"Diagrama do Kooks SS Non-Catted X-Pipe"
modlargeEngineCam,"Comando de válvulas de Alto Desempenho do Motor V8"
modlargeEngineCamDesc,"Este comando de válvulas de alto desempenho aumenta o RPM máximo de qualquer motor V8.\nO que significa mais potência ao custo de usar mais gasolina.\n\nConsumo de Combustível: 28%\nMudança de Velocidade: 25%\n\nInstalar em: Motocicletas. Caminhões. Jeeps. Veículos Grandes"
modlargeEngineCamSchematic,"Diagrama do Comando de válvulas de Alto Desempenho do Motor V8"
modLargeEngineHighCompressionPistonKit,"Kit de Pistão de Alta Compressão para Motor Grande"
modLargeEngineHighCompressionPistonKitDesc,"Este kit de pistão de alta compressão aumenta a potência geral ao custo de usar mais gasolina.\n\nConsumo de Combustível: 30%\nMudança de Velocidade: 33%\n\nInstalar em: Motocicletas. Caminhões. Jeeps. Veículos Grandes"
modLargeEngineHighCompressionPistonKitSchematic,"Diagrama do Kit de Pistão de Alta Compressão para Motor Grande"
modLargeEngineHighPerformanceAirFilter,"Filtro de Ar de Alto Desempenho para Motor Grande"
modLargeEngineHighPerformanceAirFilterDesc,"Este filtro de ar de alto desempenho permite que o motor receba mais ar por curso.\nO que lhe dá alguma potência, mas também usa um pouco mais de gasolina.\n\nConsumo de Combustível: 4%\nMudança de Velocidade: 8%\n\nInstalar em: Motocicletas. Caminhões. Jeeps. Veículos Grandes"
modLargeEngineHighPerformanceAirFilterSchematic,"Diagrama do Filtro de Ar de Alto Desempenho para Motor Grande"
modLargeEngineTrans5Speed,"Transmissão de 5 Velocidades"
modLargeEngineTrans5SpeedDesc,"Mais marchas, mais diversão!\nEconomize gasolina e ganhe velocidade com esta transmissão de 5 velocidades.\n\nConsumo de Combustível: -12%\nMudança de Velocidade: 28%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modLargeEngineTrans5SpeedSchematic,"Diagrama da Transmissão de 5 Velocidades"
modLargeEngineTrans6Speed,"Transmissão de 6 Velocidades"
modLargeEngineTrans6SpeedDesc,"6 marchas agora hein? Então você gosta de dirigir carros modernos ou o quê!\nEconomize mais gasolina e ganhe ainda mais velocidade com esta transmissão de 6 velocidades.\n\nConsumo de Combustível: -18%\nMudança de Velocidade: 34%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modLargeEngineTrans6SpeedSchematic,"Diagrama da Transmissão de 6 Velocidades"
modLedHeadLights,"Modificador de Faróis de LED"
modLedHeadLightsDesc,"Este Modificador de faróis de LED aumenta o brilho da maioria dos faróis.\n\nIntensidade da Luz: 340%"
modLedHeadLightsSchematic,"Diagrama de Modificador de Faróis de LED"
modMotorcycleCam,"Modificador de Comando de válvulas de Alto Desempenho para Motor de Motocicleta"
modMotorcycleCamDesc,"Este comando de válvulas de alto desempenho aumenta o RPM máximo de qualquer motor de motocicleta.\n\nConsumo de Combustível: 33%\nMudança de Velocidade: 36%\n\nInstalar em: Motos"
modMotorcycleCamSchematic,"Diagrama de Comando de válvulas de Alto Desempenho para Motor de Motocicleta"
modMotorcycleSSSuperStreetExhaust,"S&S Motorcycle Superstreet Exhaust Mod"
modMotorcycleSSSuperStreetExhaustDesc,"Este sistema de escape permite que o motor dissipe mais gases de escape.\n\nConsumo de Combustível: 3%\nMudança de Velocidade: 8%\n\nInstalar em: Motos"
modMotorcycleSSSuperStreetExhaustSchematic,"S&S Motorcycle Superstreet Exhaust Schematic"
modMotorcycleTransGears5Speed,"Motorcycle 5 Speed Transmission Gears Mod"
modMotorcycleTransGears5SpeedDesc,"Mais marchas, mais diversão!\nEconomize gasolina e ganhe velocidade com esta transmissão de 5 velocidades.\n\nConsumo de Combustível: -10%\nMudança de Velocidade: 15%\n\nInstalar em: Motos"
modMotorcycleTransGears5SpeedSchematic,"Motorcycle 5 Speed Transmission Gears Modificador Schematic"
modMotorcycleTransGears6Speed,"Motorcycle 6 Speed Transmission Gears Mod"
modMotorcycleTransGears6SpeedDesc,"Mais marchas, mais diversão!\nEconomize gasolina e ganhe velocidade com esta transmissão de 6 velocidades.\n\nConsumo de Combustível: -12%\nMudança de Velocidade: 27%\n\nInstalar em: Motos"
modMotorcycleTransGears6SpeedSchematic,"Motorcycle 6 Speed Transmission Gears Modificador Schematic"
modMSDDigital6ALIgnitionControl,"Controle de Ignição MSD Digital 6AL"
modMSDDigital6ALIgnitionControlDesc,"Esta caixa de controle de ignição digital 6AL da MSD dará ao seu motor uma faísca mais forte.\nIsso aumentará a potência e a eficiência do combustível.\n\nConsumo de Combustível: -24%\nMudança de Velocidade: 9%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modMSDDigital6ALIgnitionControlSchematic,"Diagrama do Controle de Ignição MSD Digital 6AL"
modMSDIgnitionCoilBlasterSSSeries,"Bobina de Ignição MSD Blaster SS Series"
modMSDIgnitionCoilBlasterSSSeriesDesc,"Esta bobina de ignição MSD dará ao seu motor uma faísca mais forte.\nIsso aumentará a potência e a eficiência do combustível.\n\nConsumo de Combustível: -16%\nMudança de Velocidade: 8%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modMSDIgnitionCoilBlasterSSSeriesSchematic,"Diagrama da Bobina de Ignição MSD Blaster SS Series"
modMSDProBilletHEIDistributor,"Distribuidor MSD Pro-Billet HEI"
modMSDProBilletHEIDistributorDesc,"Este distribuidor HEI pro-billet da MSD vai funcionar muito melhor do que aquela velha peça de lixo.\nIsso aumentará a potência e a eficiência do combustível.\n\nConsumo de Combustível: -20%\nMudança de Velocidade: 12%\n\nInstalar em: Caminhões. Jeeps. Veículos Grandes"
modMSDProBilletHEIDistributorSchematic,"Diagrama do Distribuidor MSD Pro-Billet HEI"
modNGKSparkPlug,"Modificador de Velas NGK"
modNGKSparkPlugDesc,"As velas NGK são uma maneira simples de economizar combustível e obter um pouco mais de potência de qualquer motor.\n\nConsumo de Combustível: -15%\nMudança de Velocidade: 10%"
modNGKSparkPlugSchematic,"Diagrama de Vela NGK"
modSmallEngineCam,"Modificador de Comando de Alto Desempenho para Pequenos Motores"
modSmallEngineCamDesc,"Este comando de alto desempenho aumenta a rotação máxima de qualquer pequeno motor.\n\nConsumo de Combustível: 28%\nMudança de Velocidade: 25%"
modSmallEngineCamSchematic,"Diagrama de Comando de Alto Desempenho para Pequenos Motores"
modSmallEngineHighCompressionPistonKit,"Modificador de Kit de Pistão de Alta Compressão para Pequenos Motores"
modSmallEngineHighCompressionPistonKitDesc,"Este kit de pistão de alta compressão aumenta a potência total.\n\nConsumo de Combustível: 30%\nMudança de Velocidade: 33%"
modSmallEngineHighCompressionPistonKitSchematic,"Diagrama de Kit de Pistão de Alta Compressão para Pequenos Motores"
modSmallEngineHighPerformanceAirFilter,"Modificador de Filtro de Ar de Alto Desempenho para Pequenos Motores"
modSmallEngineHighPerformanceAirFilterDesc,"Este filtro de ar de alto desempenho permite que o motor receba mais ar a cada ciclo.\n\nConsumo de Combustível: 3%\nMudança de Velocidade: 7%"
modSmallEngineHighPerformanceAirFilterSchematic,"Diagrama de Filtro de Ar de Alto Desempenho para Pequenos Motores"
modSSCycleTSeriesLongBlockEngineSwap,"Modificador de Bloco de motor S&S Cycle T-Series Long Block"
modSSCycleTSeriesLongBlockEngineSwapDesc,"Quem se importa com eficiência quando esse cara durão tem uma potência séria?\n\nCombustível: Gasolina\nConsumo de Combustível: 85%\nMudança de Velocidade: 88%\n\nInstalar em: Motos"
modSSCycleTSeriesLongBlockEngineSwapSchematic,"Diagrama de Bloco de motor S&S Cycle T-Series Long Block"
modSSCycleV80VSeriesEngineSwap,"Modificador de Bloco de motor S&S Cycle V80 V Series"
modSSCycleV80VSeriesEngineSwapDesc,"Desfaça-se daquele motor de estoque antigo e troque-o por um motor S&S Cycle V80 V Series.\n\nCombustível: Gasolina\nConsumo de Combustível: 35%\nMudança de Velocidade: 55%"
modSSCycleV80VSeriesEngineSwapSchematic,"Diagrama de Bloco de motor S&S Cycle V80 V Series"
modularRopeTiledSideCenteredDesc,"Corda que você pode criar. Pode ser usada para escalar áreas altas/nCria em lotes de 5."
modularRopeTopTiedSideCenteredDesc,"Corda que você pode criar. Pode ser usada para escalar áreas altas/nCria em lotes de 5."
modVehicleArmorDesc,"Armadura reforçada para motocicletas e girocópteros, bem como outros veículos selecionados.\n\nReduz o dano recebido quando objetos atingem o veículo. Aumenta o dano a blocos e entidades."
modVehicleFuelSaverDesc,"Um software de tunagem especializado que faz os veículos consumirem muito menos combustível!\n\nConsumo de Combustível: -50%\nMudança de Velocidade: 0%"
modVehicleHumveeDoors,"Portas do Humvee"
modVehicleHumveeDoorsDesc,"Equipe este Modificador ao seu Humvee se quiser que ele tenha portas."
modVehicleOffRoadHeadlightsDesc,"Esses faróis off-road iluminarão o caminho mesmo nas noites mais escuras.\n\nIntensidade da Luz: 220%"
modVehicleReserveFuelTankDesc,"Aumente o armazenamento de combustível do seu veículo em 50% com este mod.\n\nMudança de Velocidade: 0%"
modVehicleSuperChargerDesc,"Este Modificador de supercharger aumenta a aceleração e a velocidade máxima do veículo.\n\nConsumo de Combustível: 0%\nMudança de Velocidade: 25%"
newsPaperVending,"Vendedor de Notícias Antigo"
newsRadio01,"Transmissão AM Rádio"
newsRadio01Desc,"Rádio AM WHAN"
newsRadio01Off,"Rádio de Notícias Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio02,"Transmissão AM Rádio"
newsRadio02Desc,"Transmissão de Emergência"
newsRadio02Off,"Rádio de Notícias Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio03,"Transmissão AM Rádio"
newsRadio03Desc,"Interrupção de Rádio"
newsRadio03Off,"Rádio Zenith Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio03OffDesc,"Transmissão AM Rádio"
newsRadio04,"Rádio de Notícias AM"
newsRadio04Desc,"Rádio AM WHAN"
newsRadio04Off,"Rádio de Onda Curta Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio05,"Rádio de Notícias AM"
newsRadio05Desc,"Transmissão de Emergência"
newsRadio05Off,"Rádio de Notícias Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio06,"Rádio de Notícias AM"
newsRadio06Desc,"Interrupção de Rádio"
newsRadio06Off,"Rádio Victrola Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
newsRadio06OffDesc,"Rádio de Notícias AM"
noteDuke01,"Nota de Jax"
noteDuke01Desc,"Se você está lendo isso, significa que eu já me fui e meu clube não existe mais. Os Lobos Solitários chegaram à cidade logo após a Makasin assumir o controle. Eles eram mais cruéis do que qualquer outra gangue ao nosso redor.\n\nUm por um, eles nos eliminaram. As pessoas acreditavam que eles seriam os responsáveis por finalmente encerrar a Makasin. Estavam erradas. Agora a guerra estourou. Os mortos-vivos estão por toda parte. Encontre um de nossos últimos postos avançados, irmão. É sua última chance de sobrevivência. -Jax"
noteLore01,"Presidente Faleceu"
noteLore01Desc,"Notícias infelizes hoje, pois o Presidente dos Estados Unidos faleceu. Você deve lembrar que o Presidente se injetou com o único protótipo funcional do anticorpo para o vírus.\n\nPouco depois, o Presidente partiu no Air Force One para um local não divulgado. Foi durante este voo que se disse que o Presidente afirmou que precisava de um pouco de ar e então abriu a escotilha de emergência e saiu.\n\nO Vice-Presidente disse que não sabe se suas ações foram devido aos efeitos colaterais do anticorpo."
noteLore02,"Makasin Pharmaceuticals Anuncia Anticorpo"
noteLore02Desc,"Foi anunciado hoje que a Makasin Company finalmente produziu resultados positivos em sua busca por um anticorpo para o vírus mortal que assolou a nação com violência.\n\nUm representante da empresa afirmou que uma amostra está a caminho dos altos escalões da Casa Branca e uma coletiva de imprensa está por vir."
noteLore03,"Presidente Rotula Lobos Solitários como Terroristas"
noteLore03Desc,"Em uma entrevista televisionada exibida na noite passada, o Presidente foi questionado sobre os Lobos Solitários e sua recente série de ataques à Makasin Pharmaceuticals.\n\nO Presidente chamou o grupo de motociclistas de grupo de terroristas e prometeu levá-los à justiça.\n\nOs Lobos Solitários fizeram recentemente manchetes quando bombardearam 2 dos armazéns da Makasin, além de tentarem sequestrar o CEO da Makasin, Makabriel."
noteLore04,"Teflon Mak Caminha Novamente"
noteLore04Desc,"Ontem à noite, o acusado chefe do crime e principal investidor na Makasin Pharmaceuticals, Makabriel, caminhou novamente perante acusações de racketeering federal.\n\nEsta é a terceira vez que o notório senhor do crime é julgado e liberado. Os promotores federais estão furiosos com as acusações de manipulação do julgamento e intimidação de testemunhas que foram trazidas à sua atenção.\n\nSem informações sobre se os promotores tentarão reabrir o caso neste momento."
noteLore05,"Guerra de Gangues"
noteLore05Desc,"O líder dos Lobos Solitários, Rizzano, supostamente estava se recuperando de 3 tiros esta noite após o que parece ser uma troca de tiros entre gangues ocorrida no centro de Ravenhearst.\n\nNão houve testemunhas do tiroteio, mas rumores indicam que a outra gangue envolvida era composta por membros da Makasin, que recentemente foi descoberto ter conexões com a Yakuza.\n\nOs Lobos Solitários têm espalhado a palavra de que a Makasin e suas empresas, incluindo a Makasin Pharmaceuticals, estão em uma parceria secreta com membros proeminentes do governo, incluindo o próprio Presidente. O Presidente negou todas as alegações."
noteLore06,"Hospitais Veem Aumento"
noteLore06Desc,"Os hospitais da área local viram um aumento no número de pacientes que chegam com múltiplos sintomas semelhantes à gripe.\n\nEmbora inicialmente fosse anunciado que uma 7ª onda de Covid estava atingindo a área, parece agora que este vírus não se parece em nada com o Coronavírus. As vacinas têm pouco impacto e, ao escrever isso, houve relatos de que aqueles que contraíram o vírus pareciam exibir um comportamento raivoso.\n\nEsperamos ter mais informações quando formos para a imprensa pela manhã, mas até agora, é aconselhável que todo contato entre humanos seja reduzido ao máximo."
noteLore07,"Os Mortos Caminham"
noteLore07Desc,"Parece que nossos piores medos se tornaram realidade. Aqueles infectados com o recente vírus e que morreram estão de alguma forma ressurgindo dos mortos e consumindo a carne de outros.\n\nNão há outra maneira de dizermos isso. Nosso pior medo se tornou real. Os zumbis são reais."
noteSecondaryClassSelection,"Seleção de Classe de Suporte"
noteSecondaryClassSelectionDesc,"Use este livro para selecionar sua classe de suporte. As classes não bloqueiam seu progresso, mas oferecem receitas exclusivas para sua profissão escolhida que você pode criar quando completar a linha."
noteStarterClassSelection,"Seleção de Classe"
noteStarterClassSelectionDesc,"Use este livro para selecionar sua classe de armas. As classes não bloqueiam seu progresso, mas oferecem receitas exclusivas para armas que você pode criar em cada categoria quando completar a linha."
novelActionComics,"Quadrinho: Action Comics 1"
novelAmityville,"Romance: Horror em Amityville"
novelCujo,"Romance: Cujo"
novelDetectiveComics,"Quadrinho: Detective Comics 27"
novelHandbookDeceased,"Romance: Manual dos Recém-Falecidos"
novelIt,"Romance: It - A Coisa"
novelLurkingFear,"Quadrinho: O Medo à Espreita"
novelMisery,"Romance: Misery"
novelNOTLD,"Romance: A Noite dos Mortos-Vivos"
novelPetSematary,"Romance: Cemitério Maldito"
novelPrideZombies,"Romance: Orgulho e Zumbis"
novelPsycho,"Romance: Psicose"
novelRavenhearstManual,"Romance: Guia de Sobreviventes de Ravenhearst"
novelROTLD,"Romance: O Retorno dos Mortos-Vivos"
novelsDesc,"Você costumava gostar muito de ler, agora só se pergunta quantas balas de espingarda isso vai te render. Pode ser usado para um pouco de papel extra.\Pode ser lido para um pouco de conhecimento extra."
novelShining,"Romance: O Iluminado"
novelsRareDesc,"Puta Merda! O que é isso que eu encontrei? Será que é o original? Me pergunto se isso ainda vale alguma coisa agora."
novelStand,"Romance: A Dança da Morte"
novelSurvivalGuide,"Romance: Guia de Sobrevivência a Zumbis"
novelWalkingDead,"Quadrinho: The Walking Dead"
novelWeirdTales,"Quadrinho: Contos Estranhos"
novelWWZ,"Romance: Guerra Mundial Z"
npcTraderRekt,"Comerciante Ryper"
ObjectiveZombieKill_keyword,"Mate Qualquer Zumbi"
oilRefinery1,"Plataforma de Petróleo (Vazia)"
oilRefinery1Desc,"Coloque esta plataforma de petróleo em um terreno amplo e aberto. Após colocá-la, ela passará por 6 fases enquanto procura por petróleo subterrâneo e perfura. Quando a perfuração estiver concluída, você poderá saqueá-la e ela começará a perfurar novamente."
oilRefinery1Full,"Plataforma de Petróleo Cheia"
oilRefinery1FullDesc,"A plataforma de petróleo encontrou todo o petróleo que podia encontrar."
oilRefinery1Schematic,"Receita da Plataforma de Petróleo"
oilRefinery2,"Plataforma de Petróleo (Procurando Nós)"
oilRefinery3,"Plataforma de Petróleo (Iniciando Perfuração)"
oilRefinery4,"Plataforma de Petróleo (25% Cheia)"
oilRefinery5,"Plataforma de Petróleo (50% Cheia)"
oilRefinery6,"Plataforma de Petróleo (75% Cheia)"
oldJukebox01,"Jukebox Desligado (Use o Controle Remoto na Jukebox para Selecionar as Músicas)"
oldJukebox01Desc,"Uma relíquia de dias passados. Lembranças de malt shops e sock hops. Se eu tivesse um controle remoto, isso provavelmente funcionaria."
oldJukebox02,"Jukebox - 16 Tons"
oldJukebox02Desc,"Jukebox - 16 Tons"
oldJukebox03,"Jukebox - Be My Baby"
oldJukebox03Desc,"Jukebox - Be My Baby"
oldJukebox04,"Jukebox - Big Iron"
oldJukebox04Desc,"Jukebox - Big Iron"
oldJukebox05,"Jukebox - Can’t Help Falling In Love"
oldJukebox05Desc,"Jukebox - Can’t Help Falling In Love"
oldJukebox06,"Jukebox - Earth Angel"
oldJukebox06Desc,"Jukebox - Earth Angel"
oldJukebox07,"Jukebox - Glenn Miller"
oldJukebox07Desc,"Jukebox - Glenn Miller"
oldJukebox08,"Jukebox - If Life Could Be A Dream"
oldJukebox08Desc,"Jukebox - If Life Could Be A Dream"
oldJukebox09,"Jukebox - My Girl"
oldJukebox09Desc,"Jukebox - My Girl"
oldJukebox10,"Jukebox - Pennsylvania 65000"
oldJukebox10Desc,"Jukebox - Pennsylvania 65000"
oldJukebox11,"Jukebox - Tequila"
oldJukebox11Desc,"Jukebox - Tequila"
oldRadio1,"Rádio Antigo Desligado (Use o Controle Remoto no Rádio para Alternar as Estações)"
oldRadio10,"Rádio - Twisting the Night Away"
oldRadio10Desc,"Rádio - Twisting the Night Away"
oldRadio11,"Rádio - Mr Sandman"
oldRadio11Desc,"Rádio - Mr Sandman"
oldRadio12,"Rádio - Monster Mash"
oldRadio12Desc,"Rádio - Monster Mash"
oldRadio13,"Rádio - Candyman"
oldRadio13Desc,"Rádio - Candyman"
oldRadio14,"Rádio - Jeepers Creepers"
oldRadio14Desc,"Rádio - Jeepers Creepers"
oldRadio15,"Rádio - Country Roads"
oldRadio15Desc,"Rádio - Country Roads"
oldRadio16,"Rádio - BBC News Broadcast"
oldRadio16Desc,"Rádio - BBC News Broadcast"
oldRadio17,"Rádio - Radio Interruption"
oldRadio17Desc,"Rádio - Radio Interruption"
oldRadio18,"Rádio - Tri State Newscast"
oldRadio18Desc,"Rádio - Tri State Newscast"
oldRadio19,"Rádio - Tonights the Night"
oldRadio19Desc,"Rádio - Tonights the Night"
oldRadio2,"Rádio - End of the World"
oldRadio20,"Rádio - Fortunate Son"
oldRadio20Desc,"Rádio - Fortunate Son"
oldRadio21,"Rádio - Run Through the Jungle"
oldRadio21Desc,"Rádio - Run Through the Jungle"
oldRadio22,"Rádio - Black Betty"
oldRadio22Desc,"Rádio - Black Betty"
oldRadio23,"Rádio - Born To Be Wild"
oldRadio23Desc,"Rádio - Born To Be Wild"
oldRadio24,"Rádio - 7 Days to Die"
oldRadio24Desc,"Rádio - 7 Days to Die"
oldRadio25,"Rádio - Surfin Bird"
oldRadio25Desc,"Rádio - Surfin Bird"
oldRadio26,"Rádio - Green Grass and High Tides"
oldRadio26Desc,"Rádio - Green Grass and High Tides"
oldRadio27,"Rádio - Standing At The End Of The World"
oldRadio27Desc,"Rádio - Standing At The End Of The World"
oldRadio28,"Rádio - Haunting Space Banjo"
oldRadio28Desc,"Rádio - Haunting Space Banjo"
oldRadio2Desc,"Rádio - End of the World"
oldRadio3,"Rádio - Smoke Gets in Your Eyes"
oldRadio3Desc,"Rádio - Smoke Gets in Your Eyes"
oldRadio4,"Rádio - Come and Go With Me"
oldRadio4Desc,"Rádio - Come and Go With Me"
oldRadio5,"Rádio - Runaway"
oldRadio5Desc,"Rádio - Runaway"
oldRadio6,"Rádio - I Wonder Why"
oldRadio6Desc,"Rádio - I Wonder Why"
oldRadio7,"Rádio - In The Still of the Night"
oldRadio7Desc,"Rádio - In The Still of the Night"
oldRadio8,"Rádio - Runaround Sue"
oldRadio8Desc,"Rádio - Runaround Sue"
oldRadio9,"Rádio - News Broadcast"
oldRadio9Desc,"Rádio - News Broadcast"
oldRadioDesc,"Apenas estática, mas você o mantém ligado apenas por precaução. Se eu tivesse um controle remoto, isso provavelmente funcionaria."
oldStoneWell,"Poço de Pedra"
oldStoneWellDesc,"Este poço de pedra pode ser usado em sua propriedade para produzir uma fonte de água."
OrangeFireRH,"Fogo de cor laranja com fumaça"
OrangeFireRHDesc,"Uma chama de cor laranja e fumaça queimando"
oreAluminumBoulder,"Pedra de Minério de Alumínio"
oreCarbonBoulder,"Pedra de Minério de Carbono"
oreChromiumBoulder,"Pedra de Minério de Cromo"
oreCopperBoulder,"Pedra de Minério de Cobre"
oreTungstenBoulder,"Pedra de Wolframita"
oreZincBoulder,"Pedra de Minério de Zinco"
palletBlockGroupDesc,"Uau, paletes cheios de materiais condensados! Estou tão esperto por economizar espaço. Agora só preciso construir um armazém..."
palletEmpty,"Palete Vazio"
palletEmptyDesc,"Um palete vazio, talvez eu devesse empilhar alguns recursos em cima dele..."
palletOfAluminum,"Palete de Alumínio"
palletOfAnimalHide,"Palete de Pelagens de Animais"
palletOfBone,"Palete de Ossos"
palletOfCarbon,"Palete de Carbono"
palletOfCement,"Palete de Cimento"
palletOfCharcoal,"Palete de Carvão"
palletOfChromium,"Palete de Cromo"
palletOfClay,"Palete de Argila"
palletOfCloth,"Palete de Tecido"
palletOfCoal,"Palete de Carvão"
palletOfCobblestone,"Palete de Paralelepípedo"
palletOfConcrete,"Palete de Concreto"
palletOfCopper,"Palete de Cobre"
palletOfElectricParts,"Palete de Peças Elétricas"
palletOfFeathers,"Palete de Penas"
palletOfGas,"Palete de Gasolina"
palletOfIron,"Palete de Ferro"
palletOfLeather,"Palete de Couro"
palletOfLimestone,"Palete de Calcário"
palletOfMechanicalParts,"Palete de Peças Mecânicas"
palletOfOil,"Palete de Óleo"
palletOfOilShale,"Palete de Xisto Betuminoso"
palletOfPaper,"Palete de Papel"
palletOfPipes,"Palete de Tubos de Ferro Curtos"
palletOfPotassiumNitratePowder,"Palete de Pó de Nitrato de Potássio"
palletOfRawBrass,"Palete de Latão Cru"
palletOfRawIron,"Palete de Ferro Cru"
palletOfRawLead,"Palete de Chumbo Cru"
palletOfSand,"Palete de Areia"
palletOfScrapBrass,"Palete de Latão Sucateado"
palletOfScrapLead,"Palete de Chumbo Sucateado"
palletOfScrapPolymers,"Palete de Polímeros Sucateados"
palletOfSticks,"Palete de Gravetos"
palletOfStone,"Palete de Pedra"
palletOfTungsten,"Palete de Tungstênio"
palletOfTwine,"Palete de Barbante"
palletOfWood,"Palete de Madeira"
palletOfWoodLogs,"Palete de Toras de Madeira"
palletOfYucca,"Palete de Fibras Vegetais"
palletOfZinc,"Palete de Zinco"
peculiarTasteNAME,"Sabor Peculiar"
